"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","sqft_living15","sqft_lot15","Age","Renovated"
"325",232000,2,1,1240,12092,1,0,0,3,6,960,280,1820,7460,102,1
"326",240500,2,1,1240,12092,1,0,0,3,6,960,280,1820,7460,102,1
"327",274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,3080,35781,37,0
"328",740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,2320,5500,102,0
"329",186375,3,1,1000,7636,1,0,0,2,7,1000,0,1150,7600,72,0
"330",790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,2500,10004,47,0
"331",880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,2370,6120,73,1
"332",279000,6,1.75,2240,11180,2,0,0,4,7,2240,0,1590,7955,69,0
"333",295000,3,2,1810,10530,1,0,2,3,8,1810,0,1910,10450,33,0
"334",640000,2,1,1070,5000,1,0,0,3,7,1070,0,1710,5000,100,0
"335",940000,4,2,2490,9525,2,0,0,5,9,2490,0,2770,9525,56,0
"336",260000,4,2.5,1960,5238,2,0,0,3,7,1960,0,1800,5894,21,0
"337",559900,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2580,11045,20,0
"338",791500,4,2,1510,3500,1.5,0,0,5,7,1510,0,1820,3750,113,0
"339",265000,3,1.75,1420,8250,1,0,0,3,7,1420,0,1740,8000,70,0
"340",245000,3,1.75,1740,11547,1,0,0,3,7,1740,0,880,78408,70,0
"341",485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,2560,14764,62,0
"342",684000,4,3.5,3040,8414,2,0,0,3,9,2420,620,3470,8066,14,0
"343",425000,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1580,8691,67,0
"344",309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1660,20000,33,0
"345",552250,4,2.5,2580,5823,2,0,0,3,8,2580,0,2380,5823,22,0
"346",165000,4,1,1000,7134,1,0,0,3,6,1000,0,1020,7138,81,0
"347",239900,4,1,1000,7134,1,0,0,3,6,1000,0,1020,7138,81,0
"348",320000,2,1,1070,32633,1,0,0,4,6,1070,0,1360,32156,94,0
"349",206600,3,2,1390,13464,1,0,0,4,7,1390,0,1720,12080,37,0
"350",387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,2040,8646,51,0
"351",299000,1,0.75,560,12120,1,0,0,3,4,560,0,1300,19207,57,0
"352",855000,4,2.75,2270,10460,2,0,0,3,9,2270,0,2610,10180,59,0
"353",315000,3,1,1900,14400,1,0,0,4,7,1300,600,1940,14400,70,0
"354",437500,2,1,990,3120,1,0,2,5,7,790,200,1930,3120,117,0
"355",252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1640,22654,55,0
"356",375000,4,1.75,2200,7475,1,0,0,5,7,1100,1100,1600,5766,69,0
"357",3e+05,4,2.5,1910,4862,2,0,0,3,7,1910,0,2010,5091,19,0
"358",420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1750,10530,70,0
"359",9e+05,3,1,1330,77972,1,0,0,3,7,1330,0,1340,17689,96,1
"360",679900,3,2.5,2440,5750,2,0,2,3,9,1980,460,1520,5750,24,0
"361",463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1580,28399,32,0
"362",380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,2470,11340,46,0
"363",329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1820,8168,30,0
"364",604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2040,9363,11,0
"365",795000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,2920,8800,58,0
"366",465000,3,2,1840,40438,2,0,0,3,7,1840,0,1380,44049,30,0
"367",673000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2140,17449,22,0
"368",810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,3400,21455,33,0
"369",785000,4,2.75,2440,69415,1,0,0,4,8,1910,530,2770,24361,35,0
"370",338000,4,3,2090,7500,1,0,0,3,7,1370,720,1810,7650,38,0
"371",280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1430,7220,31,0
"372",315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1810,6929,70,0
"373",530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1810,6929,70,0
"374",380000,5,3,3450,9914,2,0,0,3,9,3450,0,2860,9721,20,0
"375",297000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1650,7625,30,0
"376",730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,3480,7447,20,0
"377",450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1770,12600,84,0
"378",275000,3,3,1590,7750,1,0,0,3,7,1060,530,1680,7500,27,0
"379",595000,4,2,2020,2849,2,0,0,3,7,2020,0,1910,3120,64,0
"380",435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1590,2577,120,1
"381",270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,3130,19868,70,0
"382",950000,3,3,4040,14338,2,0,0,3,10,3030,1010,3360,14142,38,0
"383",389000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2300,6930,23,0
"384",560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,2420,8050,56,0
"385",1350000,5,3.5,4800,14984,2,0,2,3,11,3480,1320,4050,19009,26,0
"386",799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,2450,9691,55,0
"387",365500,3,2,1410,9600,1,0,0,4,7,1410,0,1410,9600,41,0
"388",252350,3,2,1650,7352,1,0,0,3,7,1160,490,1710,7350,45,0
"389",403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1880,12000,31,0
"390",385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1610,10020,70,0
"391",345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1450,7620,67,0
"392",490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1950,2856,45,0
"393",330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,1790,27743,19,0
"394",927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,3180,12239,71,0
"395",1118000,4,2.5,3840,16619,2,0,1,4,10,3840,0,3600,16553,41,0
"396",330000,2,1,1220,10000,1,0,0,5,7,1220,0,2000,9600,74,0
"397",530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,2110,8800,66,0
"398",365000,4,2,1940,25600,1,0,0,1,8,1940,0,2000,10071,62,0
"399",378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1060,3500,115,1
"400",269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1390,8750,56,0
"401",557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,1630,1543,16,0
"402",360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1880,16963,50,0
"403",352000,2,1,940,5000,1,0,0,4,7,940,0,1560,4500,87,0
"404",437000,3,2.5,1750,22357,2,0,0,3,8,1750,0,2430,22357,30,0
"405",322500,4,2.5,1820,6753,2,0,0,3,7,1820,0,1820,7107,30,0
"406",650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,1510,1352,23,0
"407",450000,3,2,1290,1213,3,0,0,3,8,1290,0,1290,3235,23,0
"408",278500,3,2,1570,5250,1,0,0,3,7,1570,0,1570,5250,26,0
"409",364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,2090,6996,29,0
"410",840000,4,3.5,2840,40139,1,0,4,4,10,2840,0,3180,36852,38,0
"411",268000,3,2.5,1550,8134,2,0,0,3,7,1550,0,1550,8134,33,0
"412",517534,2,1,833,143947,1,0,0,3,5,833,0,1380,143947,18,0
"413",632925,3,2.5,2990,32239,2,0,0,4,8,2990,0,2990,36497,46,0
"414",577500,3,2.5,2000,7251,2,0,0,3,9,2000,0,2450,8118,29,0
"415",339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,2850,6867,104,0
"416",570000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,2520,18295,57,0
"417",563500,4,1.75,2085,174240,1,0,0,3,7,1610,475,2690,174240,60,0
"418",423000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1910,8660,62,0
"419",355000,3,2.25,1860,5028,2,0,0,3,8,1860,0,2320,5465,12,0
"420",1550000,5,4.25,6070,171626,2,0,0,3,12,6070,0,4680,211267,25,0
"421",482000,2,1,950,3960,1,0,0,3,7,950,0,1320,4050,83,0
"422",625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1580,9800,69,0
"423",538000,3,2.5,2250,11632,2,0,0,3,8,2250,0,2360,11632,36,0
"424",380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,2310,10094,39,0
"425",375000,2,1,940,5120,1,0,0,3,7,940,0,1300,5120,115,0
"426",245000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1850,8140,28,0
"427",310000,5,1.75,2190,27260,1,0,0,4,7,2190,0,1620,39480,77,1
"428",1300000,3,2,2350,15021,1,0,0,4,8,1770,580,3530,15715,48,0
"429",397000,4,2,1440,7680,1,0,0,3,7,1200,240,1460,9660,53,0
"430",365000,3,2.5,2200,4052,2,0,0,3,8,2200,0,2310,5082,19,0
"431",328500,4,3,2290,8250,2,0,0,3,9,2290,0,2290,8250,34,0
"432",988000,4,3,4040,19700,2,0,0,3,11,4040,0,3930,21887,37,0
"433",1e+06,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1810,3277,102,0
"434",237000,3,2.5,1490,2138,2,0,0,3,7,1490,0,1490,2094,19,0
"435",525000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2300,4674,21,0
"436",749000,4,2.5,1710,9627,1,0,0,3,9,1440,270,2140,9131,48,1
"437",722500,5,2.5,4870,11800,2,0,0,3,10,3470,1400,3180,11398,41,0
"438",843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,2860,9003,33,0
"439",438000,2,2,1270,1372,3,0,0,3,8,1270,0,1610,3090,24,0
"440",578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,2460,11760,47,0
"441",227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,2077,4910,70,0
"442",196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1890,7519,50,0
"443",641000,2,1,1420,5332,1,0,0,3,8,1070,350,2400,5406,71,0
"444",350000,3,1.5,1250,219978,1,0,0,4,6,1250,0,1930,210394,44,0
"445",205000,3,1,940,7980,1,0,0,4,7,940,0,1150,8050,64,0
"446",4e+05,3,1.75,1920,9102,1,0,0,3,7,1920,0,1920,9760,56,0
"447",1030000,3,2.5,3545,9816,1,0,0,3,10,2610,935,3630,7704,19,0
"448",505000,3,2,1260,5460,1,0,0,3,7,1260,0,1510,5460,52,0
"449",475000,5,2.5,2340,7200,1,0,0,3,7,1300,1040,1930,7221,49,0
"450",520000,3,2.25,2590,9263,1,0,0,5,8,1440,1150,2580,9450,47,0
"451",1450000,3,4.5,3970,24920,2,0,2,3,10,3260,710,2610,13838,47,1
"452",333500,3,1.75,1220,9732,1,0,0,3,7,1220,0,1630,10007,59,0
"453",232000,3,1,1400,10403,1,0,0,4,6,1400,0,1230,10209,48,0
"454",691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,2120,16117,41,0
"455",811000,3,1.75,1870,9897,1,0,0,4,8,1870,0,1900,10005,64,0
"456",551000,3,2.5,2830,5802,2,0,0,3,9,2830,0,2500,5788,23,0
"457",496500,3,2.5,2260,3640,2,0,0,3,8,2260,0,2350,3710,30,0
"458",705000,3,3,1970,20978,2,1,3,4,9,1770,200,2280,75396,44,0
"459",578000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,2460,9600,58,0
"460",255000,3,1.75,1240,8659,1,0,0,5,7,1240,0,1490,8223,38,0
"461",1050000,4,3.5,3450,7832,2,0,0,3,10,3450,0,3220,8567,17,0
"462",348000,3,2.25,2570,8491,2,0,0,4,8,2570,0,2400,8049,35,0
"463",230000,3,2,1510,3413,2,0,0,3,7,1510,0,1570,3777,39,0
"464",359500,4,2.25,2390,11250,2,0,0,3,9,2390,0,2480,11250,36,0
"465",330000,3,1,980,7000,1,0,0,3,6,980,0,1220,7000,71,0
"466",80000,1,0.75,430,5050,1,0,0,2,4,430,0,1200,7500,112,0
"467",465000,3,1.75,1480,6360,1,0,0,3,7,1480,0,1480,6360,70,0
"468",325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,2100,7329,27,0
"469",340500,3,2,2270,28025,1,0,0,4,7,1920,350,1770,14833,77,0
"470",342500,3,2.5,1810,5192,2,0,0,3,8,1810,0,1810,6200,31,0
"471",290900,2,2,1610,17600,2,0,0,3,6,1610,0,1310,12950,94,1
"472",868700,3,4.25,3840,6161,2,0,0,3,10,3840,0,3230,7709,24,0
"473",1199000,4,2.75,4110,8400,2,0,1,3,9,3130,980,2820,8400,96,1
"474",1150000,4,3.25,4190,10259,2,0,0,3,11,3150,1040,4300,11919,24,0
"475",859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,3390,7111,13,0
"476",520000,4,2.25,1890,3006,2,0,0,3,7,1890,0,1580,3000,21,0
"477",460000,3,2.5,1610,2527,2,0,2,3,9,1080,530,1610,4173,19,0
"478",438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1770,5400,75,0
"479",315000,2,1,630,6550,1,0,0,3,5,630,0,1420,6550,106,0
"480",590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,2920,10988,49,0
"481",378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1620,9000,69,0
"482",328500,3,2.5,1950,8130,2,0,0,4,9,1950,0,2350,7691,34,0
"483",849950,3,3,2990,9773,2,0,0,4,8,2990,0,2230,11553,51,0
"484",525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1730,6012,74,0
"485",1385000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,3850,181319,31,0
"486",295000,4,2.5,2160,7725,1,0,0,4,8,1460,700,2060,8250,46,0
"487",1067000,6,3.5,4860,11793,2,0,0,3,11,3860,1000,3600,11793,26,0
"488",207950,2,2,890,5000,1,0,0,3,6,890,0,1860,5000,107,0
"489",699900,4,2.75,2810,7302,2,0,0,3,9,2810,0,2820,7302,22,0
"490",1280000,5,2.5,3400,9500,2,0,1,4,8,3400,0,3080,11081,47,0
"491",452000,4,1.5,1580,7350,1,0,0,4,7,960,620,1560,7350,61,0
"492",370000,3,2,1680,5036,1,0,1,4,7,1680,0,1680,4921,37,0
"493",232000,3,1.75,1300,11230,1,0,0,5,7,1300,0,1300,10794,56,0
"494",669950,5,2.5,2820,14062,2,0,0,4,7,2380,440,1910,10392,64,0
"495",397500,3,2,1510,6710,1,0,0,3,7,1070,440,1660,6600,52,0
"496",490000,2,2.5,1230,1391,2,0,0,3,8,870,360,1240,1350,20,0
"497",725000,4,2,2110,4140,2,0,0,3,9,1710,400,1440,4420,99,1
"498",299000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,2424,12410,66,0
"499",625000,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1590,4025,124,0
"500",437500,3,2.5,2120,4500,2,0,0,3,7,2120,0,2530,4816,24,0
"501",650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,3030,5335,21,0
"502",475000,2,1,1490,3825,1,0,0,3,7,860,630,1460,3825,95,0
"503",342000,3,2,1930,11947,1,0,0,4,8,1930,0,2200,12825,58,0
"504",1197350,4,2.5,2770,7800,2,0,0,3,10,2770,0,2720,10000,25,0
"505",280000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1930,10200,61,0
"506",240000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1450,11682,31,0
"507",529000,3,1,1210,3328,1.5,0,0,4,7,1210,0,1640,3333,100,0
"508",442000,3,1,1190,5100,1,0,0,4,7,1030,160,1690,5100,83,0
"509",615000,2,1,1540,6872,1,0,0,4,7,820,720,1420,5538,78,0
"510",1485000,4,3.75,4030,10800,2,0,0,3,10,4030,0,2160,7200,18,0
"511",585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1980,8750,43,0
"512",480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2830,7787,19,0
"513",1095000,5,3.5,4410,57063,2,0,0,4,9,4410,0,2900,50529,34,0
"514",290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1220,660,75,0
"515",615000,3,1.75,1900,5000,1,0,0,5,7,950,950,1770,5000,73,0
"516",3e+05,2,1,1100,7680,1,0,0,4,7,1100,0,1460,7680,74,0
"517",308000,3,1,1980,39150,1.5,0,0,3,6,1580,400,1860,11811,92,0
"518",750000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2080,8615,23,0
"519",2250000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,2950,9323,108,0
"520",890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2200,178160,19,0
"521",288000,3,1,1190,7560,1,0,0,5,6,1190,0,1190,7560,66,0
"522",190000,2,1,630,6000,1,0,0,3,6,630,0,1470,6840,81,1
"523",515000,5,3,2530,5105,1,0,0,3,8,1520,1010,2290,4011,19,0
"524",235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1690,9040,94,0
"525",275000,2,1,940,5000,1,0,0,3,6,940,0,940,5000,73,0
"526",727500,2,2,1240,9119,1,0,0,4,7,1240,0,1380,9121,72,0
"527",650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2740,6587,21,0
"528",1600000,6,5,6050,230652,2,0,3,3,11,6050,0,4210,233971,23,0
"529",365000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1320,7085,80,0
"530",662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,2590,28837,40,0
"531",270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1680,7848,46,0
"532",2e+05,2,1.5,1360,1898,2,0,0,3,7,1360,0,1360,1898,46,0
"533",970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,3340,49206,37,0
"534",160000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1400,9660,62,0
"535",204000,3,1,1040,7405,1,0,0,4,6,1040,0,1580,7405,53,0
"536",358000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1780,7529,39,0
"537",452000,4,1.75,1570,8268,1,0,0,3,7,1570,0,1870,8190,45,0
"538",595000,2,2,1510,4000,1,0,0,4,7,1010,500,1920,4000,124,0
"539",249000,3,2,1360,6082,1,0,0,3,7,1360,0,1360,6987,30,0
"540",346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,2230,5109,25,0
"541",2125000,3,2.5,5403,24069,2,1,4,4,12,5403,0,3980,104374,48,0
"542",280000,4,2.5,1560,4350,2,0,0,3,7,1560,0,1560,4350,21,0
"543",318888,4,1.75,2320,12000,1,0,0,4,8,2270,50,2120,9880,51,0
"544",530000,3,2.25,2120,40518,1,0,0,3,8,2120,0,2480,13492,57,0
"545",375000,3,2.25,2120,18500,2,0,0,4,8,2120,0,2120,14479,41,0
"546",910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,3920,24728,36,0
"547",782000,4,2.5,2380,9614,2,0,0,4,10,2380,0,2560,9770,33,0
"548",259950,2,2,1070,649,2,0,0,3,9,720,350,1070,928,16,0
"549",315000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1870,9588,45,0
"550",215000,2,1,1320,8865,1,0,0,4,6,1320,0,1190,6490,81,0
"551",705000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,2180,8535,78,0
"552",1450000,3,3,4380,6320,2,0,3,5,10,3580,800,3080,7680,72,0
"553",451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1520,10125,75,0
"554",261000,2,1,750,8125,1,0,0,4,6,750,0,1340,8750,81,0
"555",396000,3,1.5,1300,8280,1,0,0,5,7,1300,0,1570,8692,68,0
"556",725000,4,2.5,2990,29170,2,0,3,3,9,2990,0,3715,29170,25,0
"557",1950000,7,3.5,4640,15235,2,0,1,3,11,2860,1780,3230,20697,59,1
"558",238000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1310,7314,65,0
"559",750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,2040,9563,51,0
"560",331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,2050,8103,26,0
"561",460000,4,3,2230,108900,1,0,0,3,7,1410,820,1960,65340,46,0
"562",404950,4,2.25,2340,217014,1,0,0,4,8,2340,0,2340,107898,42,0
"563",880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,1630,7995,10,0
"564",863000,4,2.5,4120,22370,2,0,0,3,10,4120,0,3180,7257,27,0
"565",638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1870,8944,64,0
"566",435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,1600,4697,16,0
"567",260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1490,5350,65,0
"568",671500,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,2040,4000,97,0
"569",610000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1440,3400,117,0
"570",405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1870,25346,87,0
"571",338900,4,2.5,1830,5612,2,0,0,3,7,1830,0,1830,5998,21,0
"572",720000,4,4,3200,7708,2,0,0,3,10,3200,0,3480,7944,20,0
"573",442000,5,3,2560,5445,1.5,0,0,4,7,1760,800,1080,5445,97,0
"574",650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1590,3840,122,0
"575",263500,3,1.75,1330,9917,1,0,0,3,7,1040,290,1330,9081,43,0
"576",3e+05,2,1,1220,75794,1,0,0,4,7,1220,0,2010,98010,61,0
"577",266000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2095,3402,15,0
"578",930000,4,4,6050,84942,2.5,0,2,3,9,4150,1900,2700,199504,15,0
"579",530000,4,2.5,2320,5493,2,0,0,3,8,2320,0,2450,5471,20,0
"580",180000,3,1,1384,8960,1,0,0,4,6,1384,0,1000,8470,59,0
"581",619000,3,2.5,2720,6439,2,0,0,3,9,2720,0,3180,7320,19,0
"582",264000,3,1.5,1820,10608,1,0,0,4,7,1820,0,1380,8976,62,0
"583",730000,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,2130,4920,83,0
"584",439000,4,2.25,2060,10070,2,0,0,3,7,2060,0,2060,8155,49,0
"585",268500,4,1.75,1420,7500,1,0,0,4,7,1080,340,1500,7260,43,0
"586",330000,3,1.75,1510,15744,1,0,0,3,7,1510,0,1470,15744,39,0
"587",640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,2160,5120,121,1
"588",9e+05,3,2.5,3180,12600,2,0,0,4,11,3180,0,3030,12835,46,0
"589",370000,3,2.25,2110,13300,2,0,0,4,8,2110,0,2470,14000,39,0
"590",685000,3,2,2060,2900,1.5,0,0,5,8,1330,730,1910,3900,93,0
"591",505000,3,1.5,1830,217800,1,0,0,3,7,1010,820,2450,165963,43,0
"592",265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,2050,43560,58,0
"593",290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,1610,3049,18,0
"594",296000,4,2.5,1780,3600,2,0,0,3,7,1780,0,2020,3802,18,0
"595",360000,4,2.5,1840,9611,2,0,0,3,7,1840,0,1830,8505,28,0
"596",240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1220,12012,27,0
"597",372500,2,2.5,1400,2958,2,0,0,3,8,1400,0,1540,2385,17,0
"598",595000,3,2.5,3370,14402,2,0,2,3,9,3370,0,3330,9691,20,0
"599",515000,4,3,3590,8249,2,0,0,3,9,3590,0,2860,7995,27,0
"600",1220000,4,2.25,3200,15367,2,0,0,4,9,3200,0,3070,15263,62,0
"601",507000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2170,6254,20,0
"602",399950,4,2,2420,31465,1,0,0,3,9,2420,0,2560,32186,40,0
"603",185000,3,1.75,1430,10816,2,0,0,3,7,1430,0,1560,10816,30,0
"604",460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1440,7210,44,0
"605",435500,3,2.25,1450,4789,2,0,0,3,7,1450,0,1560,4490,39,0
"606",469000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,2050,9000,58,0
"607",531000,2,3,1270,1175,2,0,0,3,8,1110,160,1290,1800,24,0
"608",443500,2,1,940,6804,1,0,0,3,7,940,0,1150,6930,75,0
"609",223000,3,2,1670,6824,1,0,0,3,7,1300,370,1660,7586,34,0
"610",590000,4,3.5,3100,15842,2,0,0,3,8,2400,700,2200,19400,28,0
"611",340000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1200,1415,27,0
"612",650000,3,2,1870,3388,1,0,0,4,8,1230,640,1780,4050,99,0
"613",533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,2190,5085,34,0
"614",695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2600,6344,19,0
"615",242000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1500,7777,36,0
"616",425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1810,7515,57,0
"617",525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1290,10125,43,0
"618",485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,2040,5411,36,0
"619",175000,3,1,1250,9775,1,0,0,3,7,1250,0,1390,9650,53,0
"620",210000,3,2,1440,7210,1,0,0,3,8,1440,0,1700,7245,41,0
"621",260000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1930,7536,35,0
"622",577000,3,2.5,2060,5750,1,0,0,3,7,1330,730,1920,5750,48,0
"623",2e+05,3,1.5,1210,10588,1,0,0,4,7,1210,0,1408,10588,66,0
"624",605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1530,5000,97,0
"625",325000,3,1,990,6750,1,0,0,4,6,990,0,1440,6860,77,0
"626",289500,3,1,960,6400,1,0,0,4,6,820,140,1200,6600,80,0
"627",559950,3,2.5,1660,1458,3,0,0,3,9,1660,0,1660,1784,10,0
"628",1042500,3,1.75,1900,9375,1,0,1,4,8,1330,570,2760,9375,83,0
"629",543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1920,4000,54,0
"630",480000,4,2.25,3250,34293,2,0,0,4,9,3250,0,3110,35982,41,0
"631",218000,3,1,960,9633,1,0,0,5,6,960,0,1080,8610,42,0
"632",565000,2,1.75,1330,6000,1,0,0,4,7,960,370,1620,6000,110,1
"633",426700,3,1.75,2080,7700,1,0,0,5,7,1600,480,1680,7700,56,0
"634",650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,2390,11782,67,0
"635",542000,2,1,890,3060,1,0,0,3,7,770,120,1760,4080,114,0
"636",415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1200,7990,47,0
"637",214000,3,1,1200,8316,1,0,0,4,6,1200,0,1200,8316,71,0
"638",245000,3,1.5,1360,8910,2,0,0,5,7,1360,0,1220,8912,75,0
"639",314500,3,2,2050,13303,1,0,0,3,8,2050,0,2180,11590,31,0
"640",1120000,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1820,5750,100,0
"641",378000,2,2,1300,3850,1,0,0,3,7,800,500,950,5500,61,0
"642",305000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1540,7802,42,0
"643",595000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,2620,7920,46,0
"644",729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,1510,1352,9,0
"645",430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2360,4744,21,0
"646",240000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1760,8125,37,0
"647",545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1680,5100,108,0
"648",530000,3,1.75,1320,2500,1,0,0,3,7,870,450,1580,2750,106,0
"649",157000,1,1,870,26326,1,0,0,3,6,870,0,1250,10608,85,0
"650",425000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1170,7649,99,0
"651",220000,3,1,1000,6020,1,0,0,3,6,1000,0,1300,8640,80,0
